Date,Buyer,Seller,Price,Volume,TradeType
14.02.20 13:06:31,,,174.80,720,AT
14.02.20 13:06:31,,,174.80,"1,201",AT
14.02.20 13:06:22,,,174.80,547,AT
14.02.20 13:03:27,,,174.85,22,AT
14.02.20 13:03:27,,,174.85,288,AT
14.02.20 13:03:13,,,174.80,168,AT
14.02.20 13:03:13,,,174.85,108,AT
14.02.20 13:02:43,,,174.90,211,AT
14.02.20 13:02:43,,,174.90,115,AT
14.02.20 13:02:43,,,174.90,364,AT
14.02.20 13:02:43,,,174.90,65,AT
14.02.20 13:02:43,,,174.90,10,AT
14.02.20 13:02:43,,,174.90,2,AT
14.02.20 13:01:34,,,174.90,56,AT
14.02.20 13:00:24,,,174.95,3,AT
14.02.20 13:00:00,,,174.90,200,AT
14.02.20 13:00:00,,,174.90,100,AT
14.02.20 13:00:00,,,174.90,221,AT
14.02.20 13:00:00,,,174.90,279,AT
14.02.20 13:00:00,,,174.90,161,AT
14.02.20 13:00:00,,,174.90,986,AT
14.02.20 13:00:00,,,174.90,62,AT
14.02.20 13:00:00,,,174.90,192,AT
14.02.20 13:00:00,,,174.90,323,AT
14.02.20 12:59:03,,,174.85,159,AT
14.02.20 12:56:50,,,174.85,27,AT
14.02.20 12:54:56,,,174.85,358,AT
14.02.20 12:54:54,,,174.85,252,AT
14.02.20 12:53:26,,,174.85,24,AT
14.02.20 12:53:24,,,174.85,380,AT
14.02.20 12:53:24,,,174.85,151,AT
14.02.20 12:53:24,,,174.85,13,AT
14.02.20 12:53:24,,,174.85,111,AT
14.02.20 12:53:24,,,174.85,51,AT
14.02.20 12:53:24,,,174.85,500,AT
14.02.20 12:53:10,,,174.85,5,AT
14.02.20 12:53:10,,,174.85,184,AT
14.02.20 12:53:10,,,174.85,835,AT
14.02.20 12:53:10,,,174.85,270,AT
14.02.20 12:52:30,,,174.85,500,AT
14.02.20 12:51:31,,,174.85,149,AT
14.02.20 12:51:31,,,174.85,201,AT
14.02.20 12:51:31,,,174.85,14,AT
14.02.20 12:50:30,,,174.80,14,AT
14.02.20 12:50:30,,,174.80,517,AT
14.02.20 12:50:30,,,174.80,590,AT
14.02.20 12:50:04,,,174.80,115,AT
14.02.20 12:49:24,,,174.80,4,AT
14.02.20 12:48:50,,,174.85,169,AT
14.02.20 12:48:48,,,174.80,100,AT
14.02.20 12:48:47,,,174.80,500,AT
14.02.20 12:48:41,,,174.80,30,AT
14.02.20 12:48:41,,,174.80,145,AT
14.02.20 12:48:31,,,174.85,500,AT
14.02.20 12:48:31,,,174.85,"3,118",AT
14.02.20 12:47:16,,,174.90,93,AT
14.02.20 12:47:16,,,174.90,133,AT
14.02.20 12:47:16,,,174.90,323,AT
14.02.20 12:47:16,,,174.90,151,AT
14.02.20 12:47:00,,,174.85,53,AT
14.02.20 12:46:32,,,174.85,837,AT
14.02.20 12:46:32,,,174.85,70,AT
14.02.20 12:46:32,,,174.85,200,AT
14.02.20 12:46:22,,,174.80,264,AT
14.02.20 12:46:19,,,174.80,800,AT
14.02.20 12:46:18,,,174.90,440,AT
14.02.20 12:46:18,,,174.90,500,AT
14.02.20 12:46:18,,,174.90,86,AT
14.02.20 12:46:18,,,174.90,"1,000",AT
14.02.20 12:46:18,,,174.90,"3,716",AT
14.02.20 12:46:18,,,174.90,427,AT
14.02.20 12:46:18,,,174.90,24,AT
14.02.20 12:46:18,,,174.90,340,AT
14.02.20 12:46:18,,,174.90,10,AT
14.02.20 12:46:18,,,174.90,285,AT
14.02.20 12:46:18,,,174.90,513,AT
14.02.20 12:46:18,,,174.90,516,AT
14.02.20 12:46:18,,,174.90,278,AT
14.02.20 12:46:18,,,174.90,107,AT
14.02.20 12:46:18,,,174.90,"1,053",AT
14.02.20 12:44:33,,,174.90,240,AT
14.02.20 12:44:33,,,174.90,33,AT
14.02.20 12:43:02,,,174.90,819,AT
14.02.20 12:43:02,,,174.90,267,AT
14.02.20 12:43:02,,,174.90,"1,086",AT
14.02.20 12:43:02,,,174.90,262,AT
14.02.20 12:43:02,,,174.90,"1,086",AT
14.02.20 12:43:02,,,174.90,238,AT
14.02.20 12:40:38,,,174.95,97,AT
14.02.20 12:40:38,,,174.95,926,AT
14.02.20 12:40:38,,,174.95,586,AT
14.02.20 12:40:38,,,174.95,500,AT
14.02.20 12:40:33,,,174.95,544,AT
14.02.20 12:40:33,,,174.95,271,AT
14.02.20 12:40:33,,,174.95,815,AT
14.02.20 12:40:33,,,174.95,815,AT
14.02.20 12:40:33,,,174.95,271,AT
14.02.20 12:40:33,,,174.95,181,AT
14.02.20 12:40:33,,,174.95,206,AT
14.02.20 12:40:33,,,174.95,153,AT
14.02.20 12:37:51,,,174.90,100,AT
14.02.20 12:37:49,,,174.90,117,AT
14.02.20 12:37:49,,,174.90,7,AT
14.02.20 12:37:49,,,174.90,112,AT
14.02.20 12:36:12,,,174.90,153,AT
14.02.20 12:36:12,,,174.90,140,AT
14.02.20 12:34:41,,,174.85,251,AT
14.02.20 12:34:41,,,174.85,157,AT
14.02.20 12:34:41,,,174.85,192,AT
14.02.20 12:34:41,,,174.85,498,AT
14.02.20 12:34:21,,,174.80,"2,121",AT
14.02.20 12:34:21,,,174.80,504,AT
14.02.20 12:34:21,,,174.80,296,AT
14.02.20 12:34:21,,,174.80,117,AT
14.02.20 12:34:21,,,174.80,683,AT
14.02.20 12:34:21,,,174.80,117,AT
14.02.20 12:34:21,,,174.80,800,AT
14.02.20 12:34:21,,,174.80,572,AT
14.02.20 12:33:54,,,174.85,199,AT
14.02.20 12:33:43,,,174.90,273,AT
14.02.20 12:33:43,,,174.90,302,AT
14.02.20 12:33:43,,,174.90,500,AT
14.02.20 12:32:37,,,174.90,4,AT
14.02.20 12:32:37,,,174.90,500,AT
14.02.20 12:31:10,,,174.90,69,AT
14.02.20 12:31:10,,,174.90,180,AT
14.02.20 12:30:53,,,174.85,520,AT
14.02.20 12:29:23,,,174.90,20,AT
14.02.20 12:28:02,,,174.95,90,AT
14.02.20 12:28:02,,,174.95,266,AT
14.02.20 12:28:02,,,174.95,278,AT
14.02.20 12:28:02,,,174.95,627,AT
14.02.20 12:28:02,,,174.95,85,AT
14.02.20 12:28:02,,,175.00,4,AT
14.02.20 12:28:02,,,175.00,140,AT
14.02.20 12:28:02,,,175.00,164,AT
14.02.20 12:28:00,,,175.00,500,AT
14.02.20 12:28:00,,,175.00,115,AT
14.02.20 12:28:00,,,175.00,33,AT
14.02.20 12:28:00,,,175.00,210,AT
14.02.20 12:26:25,,,175.00,75,AT
14.02.20 12:26:25,,,175.00,10,AT
14.02.20 12:26:14,,,175.00,192,AT
14.02.20 12:26:14,,,175.00,49,AT
14.02.20 12:24:10,,,174.95,25,AT
14.02.20 12:24:10,,,174.95,120,AT
14.02.20 12:24:10,,,174.95,18,AT
14.02.20 12:24:02,,,175.00,4,AT
14.02.20 12:24:02,,,175.00,60,AT
14.02.20 12:24:02,,,175.00,12,AT
14.02.20 12:24:02,,,175.00,25,AT
14.02.20 12:22:56,,,174.95,98,AT
14.02.20 12:22:56,,,174.95,252,AT
14.02.20 12:22:56,,,174.95,138,AT
14.02.20 12:22:56,,,174.95,440,AT
14.02.20 12:22:56,,,174.95,650,AT
14.02.20 12:22:26,,,174.90,243,AT
14.02.20 12:22:26,,,174.90,214,AT
14.02.20 12:22:26,,,174.90,135,AT
14.02.20 12:22:26,,,174.90,109,AT
14.02.20 12:22:26,,,174.90,370,AT
14.02.20 12:22:26,,,174.90,222,AT
14.02.20 12:22:26,,,174.90,59,AT
14.02.20 12:22:26,,,174.90,300,AT
14.02.20 12:20:18,,,174.90,357,AT
14.02.20 12:20:17,,,174.85,200,AT
14.02.20 12:20:17,,,174.85,216,AT
14.02.20 12:20:17,,,174.85,141,AT
14.02.20 12:20:13,,,174.85,10,AT
14.02.20 12:18:51,,,174.85,440,AT
14.02.20 12:18:40,,,174.85,69,AT
14.02.20 12:18:40,,,174.85,6,AT
14.02.20 12:18:40,,,174.85,416,AT
14.02.20 12:18:40,,,174.85,502,AT
14.02.20 12:18:40,,,174.85,338,AT
14.02.20 12:18:40,,,174.85,154,AT
14.02.20 12:18:34,,,174.80,671,AT
14.02.20 12:18:34,,,174.80,118,AT
14.02.20 12:18:34,,,174.80,11,AT
14.02.20 12:18:34,,,174.80,266,AT
14.02.20 12:18:34,,,174.80,267,AT
14.02.20 12:18:34,,,174.80,533,AT
14.02.20 12:18:34,,,174.80,111,AT
14.02.20 12:18:34,,,174.80,422,AT
14.02.20 12:18:02,,,174.80,378,AT
14.02.20 12:18:02,,,174.85,127,AT
14.02.20 12:16:04,,,174.85,93,AT
14.02.20 12:16:04,,,174.85,18,AT
14.02.20 12:15:51,,,174.90,"1,000",AT
14.02.20 12:13:21,,,174.85,11,AT
14.02.20 12:13:20,,,174.85,222,AT
14.02.20 12:13:20,,,174.85,395,AT
14.02.20 12:13:20,,,174.85,101,AT
14.02.20 12:13:20,,,174.85,195,AT
14.02.20 12:13:20,,,174.85,174,AT
14.02.20 12:11:42,,,174.80,271,AT
14.02.20 12:08:06,,,174.80,3,AT
14.02.20 12:08:06,,,174.80,189,AT
14.02.20 12:08:06,,,174.80,151,AT
14.02.20 12:08:06,,,174.80,178,AT
14.02.20 12:08:03,,,174.75,401,AT
14.02.20 12:08:03,,,174.75,20,AT
14.02.20 12:08:03,,,174.75,585,AT
14.02.20 12:08:03,,,174.75,800,AT
14.02.20 12:08:03,,,174.75,825,AT
14.02.20 12:08:03,,,174.75,800,AT
14.02.20 12:08:03,,,174.75,585,AT
14.02.20 12:08:03,,,174.75,800,AT
14.02.20 12:08:03,,,174.75,240,AT
14.02.20 12:08:03,,,174.80,768,AT
14.02.20 12:08:03,,,174.80,66,AT
14.02.20 12:08:03,,,174.80,178,AT
14.02.20 12:05:34,,,174.85,566,AT
14.02.20 12:05:34,,,174.85,145,AT
14.02.20 12:05:34,,,174.85,10,AT
14.02.20 12:04:31,,,174.80,317,AT
14.02.20 12:04:30,,,174.80,438,AT
14.02.20 12:04:30,,,174.80,98,AT
14.02.20 12:04:30,,,174.80,599,AT
14.02.20 12:04:30,,,174.80,98,AT
14.02.20 12:04:30,,,174.80,103,AT
14.02.20 12:04:30,,,174.80,103,AT
14.02.20 12:04:30,,,174.80,798,AT
14.02.20 12:03:38,,,174.90,343,AT
14.02.20 12:03:38,,,174.90,205,AT
14.02.20 12:03:38,,,174.85,217,AT
14.02.20 12:03:38,,,174.85,21,AT
14.02.20 12:03:38,,,174.85,283,AT
14.02.20 12:03:38,,,174.85,174,AT
14.02.20 12:03:38,,,174.85,191,AT
14.02.20 12:03:38,,,174.85,153,AT
14.02.20 12:01:59,,,174.80,798,AT
14.02.20 12:01:59,,,174.80,2,AT
14.02.20 12:01:59,,,174.80,2,AT
14.02.20 12:01:30,,,174.80,798,AT
14.02.20 12:01:30,,,174.80,798,AT
14.02.20 12:00:18,,,174.80,2,AT
14.02.20 11:59:25,,,174.80,88,AT
14.02.20 11:59:25,,,174.80,100,AT
14.02.20 11:59:25,,,174.80,102,AT
14.02.20 11:59:25,,,174.80,247,AT
14.02.20 11:59:25,,,174.80,160,AT
14.02.20 11:59:25,,,174.80,15,AT
14.02.20 11:59:25,,,174.80,136,AT
14.02.20 11:58:49,,,174.75,784,AT
14.02.20 11:58:29,,,174.75,532,AT
14.02.20 11:58:29,,,174.75,268,AT
14.02.20 11:58:16,,,174.75,3,AT
14.02.20 11:58:16,,,174.75,101,AT
14.02.20 11:58:16,,,174.75,3,AT
14.02.20 11:58:13,,,174.75,410,AT
14.02.20 11:58:13,,,174.75,90,AT
14.02.20 11:53:23,,,174.75,246,AT
14.02.20 11:53:23,,,174.80,87,AT
14.02.20 11:53:23,,,174.80,20,AT
14.02.20 11:53:23,,,174.80,563,AT
14.02.20 11:52:16,,,174.80,2,AT
14.02.20 11:51:49,,,174.85,148,AT
14.02.20 11:51:49,,,174.85,338,AT
14.02.20 11:51:32,,,174.75,3,AT
14.02.20 11:51:32,,,174.80,64,AT
14.02.20 11:51:32,,,174.80,198,AT
14.02.20 11:51:32,,,174.80,242,AT
14.02.20 11:51:32,,,174.80,494,AT
14.02.20 11:50:59,,,174.85,274,AT
14.02.20 11:50:59,,,174.85,229,AT
14.02.20 11:50:59,,,174.85,"1,762",AT
14.02.20 11:50:59,,,174.85,33,AT
14.02.20 11:50:01,,,174.85,329,AT
14.02.20 11:50:01,,,174.85,47,AT
14.02.20 11:50:01,,,174.85,104,AT
14.02.20 11:50:01,,,174.85,33,AT
14.02.20 11:49:43,,,174.80,"1,585",AT
14.02.20 11:49:43,,,174.80,168,AT
14.02.20 11:49:43,,,174.80,994,AT
14.02.20 11:49:43,,,174.80,"3,000",AT
14.02.20 11:49:43,,,174.80,"3,000",AT
14.02.20 11:47:21,,,174.75,24,AT
14.02.20 11:47:21,,,174.75,671,AT
14.02.20 11:47:21,,,174.80,546,AT
14.02.20 11:47:21,,,174.80,"1,185",AT
14.02.20 11:47:20,,,174.80,164,AT
14.02.20 11:47:20,,,174.80,95,AT
14.02.20 11:47:20,,,174.80,221,AT
14.02.20 11:47:20,,,174.80,15,AT
14.02.20 11:47:20,,,174.80,61,AT
14.02.20 11:47:20,,,174.80,"1,148",AT
14.02.20 11:47:20,,,174.80,111,AT
14.02.20 11:47:20,,,174.80,"1,723",AT
14.02.20 11:47:20,,,174.80,"1,480",AT
14.02.20 11:47:20,,,174.80,719,AT
14.02.20 11:47:20,,,174.80,801,AT
14.02.20 11:47:20,,,174.80,199,AT
14.02.20 11:47:20,,,174.80,386,AT
14.02.20 11:47:20,,,174.80,371,AT
14.02.20 11:47:20,,,174.80,"1,000",AT
14.02.20 11:47:20,,,174.80,247,AT
14.02.20 11:47:20,,,174.80,"1,000",AT
14.02.20 11:47:00,,,174.80,109,AT
14.02.20 11:47:00,,,174.80,273,AT
14.02.20 11:45:48,,,174.75,372,AT
14.02.20 11:45:46,,,174.70,522,AT
14.02.20 11:45:46,,,174.70,217,AT
14.02.20 11:45:46,,,174.70,160,AT
14.02.20 11:45:46,,,174.70,222,AT
14.02.20 11:45:46,,,174.70,136,AT
14.02.20 11:45:46,,,174.70,21,AT
14.02.20 11:45:26,,,174.60,29,AT
14.02.20 11:43:43,,,174.65,174,AT
14.02.20 11:43:43,,,174.60,160,AT
14.02.20 11:43:43,,,174.60,200,AT
14.02.20 11:43:43,,,174.60,40,AT
14.02.20 11:43:43,,,174.60,204,AT
14.02.20 11:39:05,,,174.65,163,AT
14.02.20 11:38:34,,,174.65,107,AT
14.02.20 11:38:30,,,174.70,295,AT
14.02.20 11:38:30,,,174.75,34,AT
14.02.20 11:38:30,,,174.75,135,AT
14.02.20 11:38:30,,,174.80,783,AT
14.02.20 11:38:30,,,174.80,532,AT
14.02.20 11:38:30,,,174.80,749,AT
14.02.20 11:38:30,,,174.80,310,AT
14.02.20 11:38:30,,,174.80,112,AT
14.02.20 11:38:30,,,174.80,549,AT
14.02.20 11:38:30,,,174.80,193,AT
14.02.20 11:38:30,,,174.80,526,AT
14.02.20 11:36:30,,,174.85,101,AT
14.02.20 11:33:06,,,174.85,245,AT
14.02.20 11:33:06,,,174.85,110,AT
14.02.20 11:33:06,,,174.85,264,AT
14.02.20 11:33:06,,,174.85,177,AT
14.02.20 11:32:45,,,174.90,830,AT
14.02.20 11:32:45,,,174.90,48,AT
14.02.20 11:32:45,,,174.90,9,AT
14.02.20 11:32:45,,,174.90,58,AT
14.02.20 11:31:45,,,174.90,113,AT
14.02.20 11:31:41,,,174.90,132,AT
14.02.20 11:31:41,,,174.90,175,AT
14.02.20 11:31:41,,,174.90,227,AT
14.02.20 11:31:41,,,174.85,287,AT
14.02.20 11:31:41,,,174.85,6,AT
14.02.20 11:30:47,,,174.85,138,AT
14.02.20 11:30:47,,,174.85,224,AT
14.02.20 11:30:25,,,174.80,159,AT
14.02.20 11:30:25,,,174.80,852,AT
14.02.20 11:30:25,,,174.80,60,AT
14.02.20 11:30:14,,,174.75,2,AT
14.02.20 11:29:38,,,174.75,2,AT
14.02.20 11:29:38,,,174.75,50,AT
14.02.20 11:29:38,,,174.75,6,AT
14.02.20 11:29:38,,,174.75,"1,791",AT
14.02.20 11:29:38,,,174.75,178,AT
14.02.20 11:29:38,,,174.75,129,AT
14.02.20 11:29:38,,,174.75,28,AT
14.02.20 11:29:38,,,174.75,95,AT
14.02.20 11:29:25,,,174.75,200,AT
14.02.20 11:29:25,,,174.75,172,AT
14.02.20 11:29:14,,,174.70,131,AT
14.02.20 11:26:23,,,174.70,61,AT
14.02.20 11:26:23,,,174.70,113,AT
14.02.20 11:25:42,,,174.70,270,AT
14.02.20 11:25:42,,,174.70,13,AT
14.02.20 11:25:42,,,174.70,300,AT
14.02.20 11:25:42,,,174.70,354,AT
14.02.20 11:25:42,,,174.70,522,AT
14.02.20 11:25:42,,,174.70,200,AT
14.02.20 11:25:42,,,174.70,300,AT
14.02.20 11:25:03,,,174.75,2,AT
14.02.20 11:25:02,,,174.75,158,AT
14.02.20 11:25:02,,,174.70,168,AT
14.02.20 11:25:02,,,174.70,546,AT
14.02.20 11:25:02,,,174.70,4,AT
14.02.20 11:25:02,,,174.70,543,AT
14.02.20 11:25:02,,,174.70,31,AT
14.02.20 11:23:43,,,174.65,318,AT
14.02.20 11:23:43,,,174.65,115,AT
14.02.20 11:23:40,,,174.60,883,AT
14.02.20 11:23:40,,,174.60,17,AT
14.02.20 11:23:40,,,174.60,530,AT
14.02.20 11:23:01,,,174.65,5,AT
14.02.20 11:23:01,,,174.65,22,AT
14.02.20 11:21:02,,,174.60,172,AT
14.02.20 11:21:02,,,174.60,36,AT
14.02.20 11:21:02,,,174.60,158,AT
14.02.20 11:21:02,,,174.60,146,AT
14.02.20 11:21:00,,,174.55,400,AT
14.02.20 11:20:56,,,174.50,10,AT
14.02.20 11:18:04,,,174.55,73,AT
14.02.20 11:18:04,,,174.55,348,AT
14.02.20 11:18:04,,,174.55,27,AT
14.02.20 11:18:04,,,174.55,57,AT
14.02.20 11:17:35,,,174.50,214,AT
14.02.20 11:17:25,,,174.55,500,AT
14.02.20 11:16:16,,,174.50,300,AT
14.02.20 11:15:19,,,174.50,342,AT
14.02.20 11:15:19,,,174.50,557,AT
14.02.20 11:15:19,,,174.50,216,AT
14.02.20 11:15:19,,,174.50,341,AT
14.02.20 11:15:19,,,174.50,216,AT
14.02.20 11:15:19,,,174.50,341,AT
14.02.20 11:14:50,,,174.55,379,AT
14.02.20 11:14:50,,,174.55,277,AT
14.02.20 11:14:50,,,174.55,21,AT
14.02.20 11:14:50,,,174.55,501,AT
14.02.20 11:14:50,,,174.55,330,AT
14.02.20 11:14:50,,,174.55,283,AT
14.02.20 11:14:50,,,174.60,25,AT
14.02.20 11:14:50,,,174.60,8,AT
14.02.20 11:14:41,,,174.55,240,AT
14.02.20 11:14:41,,,174.55,30,AT
14.02.20 11:14:41,,,174.55,154,AT
14.02.20 11:14:41,,,174.55,605,AT
14.02.20 11:13:51,,,174.50,176,AT
14.02.20 11:13:51,,,174.50,2,AT
14.02.20 11:13:31,,,174.50,478,AT
14.02.20 11:13:05,,,174.45,544,AT
14.02.20 11:13:05,,,174.45,100,AT
14.02.20 11:13:05,,,174.45,197,AT
14.02.20 11:13:05,,,174.45,25,AT
14.02.20 11:12:17,,,174.45,4,AT
14.02.20 11:11:36,,,174.40,33,AT
14.02.20 11:11:36,,,174.40,344,AT
14.02.20 11:11:36,,,174.40,50,AT
14.02.20 11:11:10,,,174.40,33,AT
14.02.20 11:09:30,,,174.35,170,AT
14.02.20 11:09:30,,,174.35,17,AT
14.02.20 11:09:30,,,174.35,157,AT
14.02.20 11:09:30,,,174.35,48,AT
14.02.20 11:08:52,,,174.25,136,AT
14.02.20 11:08:52,,,174.25,247,AT
14.02.20 11:08:52,,,174.25,28,AT
14.02.20 11:08:52,,,174.25,202,AT
14.02.20 11:08:52,,,174.25,184,AT
14.02.20 11:08:52,,,174.25,119,AT
14.02.20 11:08:10,,,174.25,191,AT
14.02.20 11:07:59,,,174.30,237,AT
14.02.20 11:07:58,,,174.30,6,AT
14.02.20 11:07:58,,,174.30,222,AT
14.02.20 11:05:55,,,174.25,564,AT
14.02.20 11:05:55,,,174.25,119,AT
14.02.20 11:05:46,,,174.20,89,AT
14.02.20 11:05:46,,,174.25,143,AT
14.02.20 11:05:46,,,174.25,514,AT
14.02.20 11:05:46,,,174.25,2,AT
14.02.20 11:05:45,,,174.30,105,AT
14.02.20 11:03:30,,,174.35,173,AT
14.02.20 11:03:30,,,174.45,110,AT
14.02.20 11:03:30,,,174.45,200,AT
14.02.20 11:03:30,,,174.45,146,AT
14.02.20 11:03:30,,,174.45,107,AT
14.02.20 11:02:33,,,174.50,42,AT
14.02.20 11:02:19,,,174.45,21,AT
14.02.20 11:02:19,,,174.45,25,AT
14.02.20 11:02:19,,,174.45,119,AT
14.02.20 11:02:08,,,174.45,237,AT
14.02.20 11:02:08,,,174.45,125,AT
14.02.20 11:02:08,,,174.45,3,AT
14.02.20 11:02:08,,,174.45,519,AT
14.02.20 11:02:08,,,174.45,"1,546",AT
14.02.20 11:01:35,,,174.55,250,AT
14.02.20 11:01:30,,,174.50,331,AT
14.02.20 11:01:30,,,174.50,254,AT
14.02.20 11:01:30,,,174.50,329,AT
14.02.20 11:00:58,,,174.45,108,AT
14.02.20 11:00:58,,,174.45,42,AT
14.02.20 11:00:58,,,174.45,158,AT
14.02.20 11:00:58,,,174.45,146,AT
14.02.20 11:00:58,,,174.45,151,AT
14.02.20 11:00:58,,,174.45,98,AT
14.02.20 10:59:57,,,174.40,422,AT
14.02.20 10:59:17,,,174.35,136,AT
14.02.20 10:59:17,,,174.35,157,AT
14.02.20 10:58:16,,,174.30,110,AT
14.02.20 10:58:16,,,174.30,60,AT
14.02.20 10:58:16,,,174.30,769,AT
14.02.20 10:58:16,,,174.30,171,AT
14.02.20 10:57:21,,,174.30,33,AT
14.02.20 10:57:21,,,174.30,5,AT
14.02.20 10:57:21,,,174.30,55,AT
14.02.20 10:57:21,,,174.30,328,AT
14.02.20 10:53:38,,,174.40,206,AT
14.02.20 10:53:38,,,174.40,169,AT
14.02.20 10:53:38,,,174.40,31,AT
14.02.20 10:53:38,,,174.40,204,AT
14.02.20 10:52:35,,,174.45,451,AT
14.02.20 10:52:35,,,174.45,189,AT
14.02.20 10:52:35,,,174.45,650,AT
14.02.20 10:52:35,,,174.40,153,AT
14.02.20 10:52:35,,,174.40,174,AT
14.02.20 10:52:35,,,174.45,273,AT
14.02.20 10:52:35,,,174.45,17,AT
14.02.20 10:52:35,,,174.45,676,AT
14.02.20 10:52:35,,,174.45,17,AT
14.02.20 10:52:35,,,174.45,676,AT
14.02.20 10:52:35,,,174.45,112,AT
14.02.20 10:52:07,,,174.45,2,AT
14.02.20 10:51:34,,,174.45,91,AT
14.02.20 10:51:34,,,174.45,63,AT
14.02.20 10:51:34,,,174.45,37,AT
14.02.20 10:49:56,,,174.50,128,AT
14.02.20 10:49:56,,,174.50,244,AT
14.02.20 10:49:56,,,174.50,28,AT
14.02.20 10:49:37,,,174.45,33,AT
14.02.20 10:49:37,,,174.45,691,AT
14.02.20 10:49:19,,,174.40,85,AT
14.02.20 10:49:19,,,174.40,100,AT
14.02.20 10:49:19,,,174.40,139,AT
14.02.20 10:49:19,,,174.40,519,AT
14.02.20 10:48:30,,,174.35,186,AT
14.02.20 10:48:30,,,174.35,100,AT
14.02.20 10:48:04,,,174.30,30,AT
14.02.20 10:46:57,,,174.40,192,AT
14.02.20 10:46:57,,,174.40,145,AT
14.02.20 10:46:57,,,174.40,13,AT
14.02.20 10:46:57,,,174.40,564,AT
14.02.20 10:45:59,,,174.35,137,AT
14.02.20 10:45:59,,,174.35,36,AT
14.02.20 10:45:45,,,174.35,175,AT
14.02.20 10:45:45,,,174.35,106,AT
14.02.20 10:45:45,,,174.35,179,AT
14.02.20 10:45:45,,,174.35,189,AT
14.02.20 10:45:20,,,174.30,333,AT
14.02.20 10:45:20,,,174.30,30,AT
14.02.20 10:45:20,,,174.30,128,AT
14.02.20 10:45:20,,,174.30,182,AT
14.02.20 10:45:20,,,174.30,226,AT
14.02.20 10:44:36,,,174.30,100,AT
14.02.20 10:44:13,,,174.30,4,AT
14.02.20 10:44:13,,,174.30,296,AT
14.02.20 10:44:13,,,174.30,4,AT
14.02.20 10:44:13,,,174.30,356,AT
14.02.20 10:44:13,,,174.30,356,AT
14.02.20 10:44:13,,,174.30,300,AT
14.02.20 10:43:17,,,174.35,193,AT
14.02.20 10:43:17,,,174.40,62,AT
14.02.20 10:43:17,,,174.40,605,AT
14.02.20 10:43:17,,,174.40,181,AT
14.02.20 10:43:17,,,174.45,109,AT
14.02.20 10:43:17,,,174.45,177,AT
14.02.20 10:42:35,,,174.50,188,AT
14.02.20 10:42:35,,,174.50,90,AT
14.02.20 10:42:35,,,174.50,228,AT
14.02.20 10:40:13,,,174.45,104,AT
14.02.20 10:40:13,,,174.45,301,AT
14.02.20 10:40:13,,,174.45,255,AT
14.02.20 10:40:13,,,174.45,159,AT
14.02.20 10:40:13,,,174.45,500,AT
14.02.20 10:37:38,,,174.50,591,AT
14.02.20 10:37:38,,,174.50,197,AT
14.02.20 10:37:38,,,174.50,500,AT
14.02.20 10:37:38,,,174.50,154,AT
14.02.20 10:37:38,,,174.50,1,AT
14.02.20 10:37:32,,,174.40,13,AT
14.02.20 10:37:32,,,174.45,"1,128",AT
14.02.20 10:37:32,,,174.45,525,AT
14.02.20 10:37:32,,,174.45,108,AT
14.02.20 10:37:32,,,174.45,205,AT
14.02.20 10:37:32,,,174.45,856,AT
14.02.20 10:35:38,,,174.55,1,AT
14.02.20 10:35:22,,,174.55,130,AT
14.02.20 10:35:22,,,174.55,522,AT
14.02.20 10:35:22,,,174.55,252,AT
14.02.20 10:35:22,,,174.55,500,AT
14.02.20 10:35:22,,,174.55,183,AT
14.02.20 10:35:22,,,174.50,231,AT
14.02.20 10:34:44,,,174.55,273,AT
14.02.20 10:34:44,,,174.55,249,AT
14.02.20 10:34:44,,,174.55,27,AT
14.02.20 10:33:07,,,174.55,10,AT
14.02.20 10:32:44,,,174.50,248,AT
14.02.20 10:32:00,,,174.45,527,AT
14.02.20 10:31:51,,,174.50,113,AT
14.02.20 10:31:51,,,174.50,306,AT
14.02.20 10:31:51,,,174.45,14,AT
14.02.20 10:31:51,,,174.45,619,AT
14.02.20 10:31:51,,,174.40,103,AT
14.02.20 10:31:51,,,174.40,125,AT
14.02.20 10:31:51,,,174.40,91,AT
14.02.20 10:30:59,,,174.40,137,AT
14.02.20 10:30:59,,,174.40,192,AT
14.02.20 10:30:59,,,174.40,53,AT
14.02.20 10:30:56,,,174.40,93,AT
14.02.20 10:30:56,,,174.40,557,AT
14.02.20 10:30:56,,,174.40,227,AT
14.02.20 10:30:56,,,174.40,505,AT
14.02.20 10:26:55,,,174.45,266,AT
14.02.20 10:26:55,,,174.45,109,AT
14.02.20 10:26:55,,,174.45,186,AT
14.02.20 10:26:55,,,174.45,227,AT
14.02.20 10:26:55,,,174.45,262,AT
14.02.20 10:26:55,,,174.45,84,AT
14.02.20 10:24:22,,,174.45,32,AT
14.02.20 10:24:22,,,174.45,5,AT
14.02.20 10:24:22,,,174.45,479,AT
14.02.20 10:24:22,,,174.45,502,AT
14.02.20 10:24:22,,,174.45,19,AT
14.02.20 10:24:22,,,174.50,827,AT
14.02.20 10:24:22,,,174.50,740,AT
14.02.20 10:24:22,,,174.50,433,AT
14.02.20 10:24:22,,,174.50,378,AT
14.02.20 10:24:05,,,174.60,6,AT
14.02.20 10:23:17,,,174.55,20,AT
14.02.20 10:23:17,,,174.55,134,AT
14.02.20 10:23:02,,,174.60,117,AT
